k,zip_code,county,market_tier,region_bucket,urban_core_flag,actual_price,predicted_price,error_pct,confidence_score,status
3,77068,harris,mid,houston,0,312498.0,325136.12,4.04,0.81,OK
3,77069,harris,mid,houston,0,327984.0,298464.97,9.0,0.83,OK
3,77070,harris,mid,houston,0,294330.0,263344.78,10.53,0.8,OK
3,77071,harris,mid,houston,0,236894.0,265378.04,12.02,0.83,OK
3,77072,harris,mid,houston,0,203527.0,237817.07,16.85,0.86,OK
3,77073,harris,mid,houston,0,229470.0,279984.86,22.01,0.86,OK
3,77074,harris,mid,houston,0,213919.0,244175.86,14.14,0.88,OK
3,77075,harris,mid,houston,0,250438.0,264944.04,5.79,0.81,OK
3,77076,harris,mid,houston,0,184290.0,206559.97,12.08,0.74,OK
3,77077,harris,mid,houston,0,385247.0,283018.48,26.54,0.8,OK
3,77078,harris,low,houston,0,165299.0,169967.71,2.82,0.83,OK
3,77079,harris,high,houston,0,705459.0,561915.74,20.35,0.83,OK
3,77080,harris,mid,houston,0,348753.0,347016.82,0.5,0.87,OK
3,77081,harris,mid,houston,0,245293.0,236124.64,3.74,0.85,OK
3,77082,harris,mid,houston,0,253083.0,274454.72,8.44,0.79,OK
3,77083,harris,mid,houston,0,260314.0,312267.33,19.96,0.87,OK
3,77084,harris,mid,houston,0,265224.0,335840.24,26.63,0.85,OK
3,77085,harris,mid,houston,0,222665.0,261575.03,17.47,0.91,OK
3,77086,harris,mid,houston,0,215552.0,264670.02,22.79,0.84,OK
3,77087,harris,mid,houston,0,177878.0,194125.0,9.13,0.8,OK
3,77088,harris,mid,houston,0,210968.0,264678.78,25.46,0.84,OK
3,77089,harris,mid,houston,0,268417.0,302507.97,12.7,0.85,OK
3,77090,harris,mid,houston,0,246105.0,249106.1,1.22,0.88,OK
3,77091,harris,mid,houston,0,266362.0,283843.69,6.56,0.84,OK
3,77092,harris,mid,houston,0,274164.0,278018.9,1.41,0.8,OK
3,77093,harris,low,houston,0,164377.0,170465.88,3.7,0.82,OK
3,77094,harris,high,houston,0,553802.0,478296.89,13.63,0.89,OK
3,77095,harris,mid,houston,0,324875.0,287708.99,11.44,0.81,OK
3,77096,harris,high,houston,0,425368.0,471715.87,10.9,0.68,OK
3,77098,harris,high,houston,0,699110.0,490869.24,29.79,0.83,OK
3,77099,harris,mid,houston,0,217592.0,249160.59,14.51,0.88,OK
3,77301,montgomery,mid,houston,0,236804.0,252090.8,6.46,0.86,OK
3,77302,montgomery,mid,houston,0,324144.0,311514.97,3.9,0.87,OK
3,77303,montgomery,mid,houston,0,263958.0,268711.79,1.8,0.87,OK
3,77304,montgomery,mid,houston,0,329244.0,272788.45,17.15,0.84,OK
3,77306,montgomery,mid,houston,0,224766.0,273620.26,21.74,0.88,OK
3,77316,montgomery,high,houston,0,420036.0,450541.22,7.26,0.88,OK
3,77318,montgomery,mid,houston,0,329182.0,317391.36,3.58,0.79,OK
3,77320,walker,mid,houston,0,239858.0,270147.19,12.63,0.88,OK
3,77327,liberty,mid,houston,0,212671.0,255915.19,20.33,0.84,OK
3,77328,liberty,mid,houston,0,252340.0,281783.68,11.67,0.84,OK
3,77331,san jacinto,mid,houston,0,258827.0,234765.26,9.3,0.85,OK
3,77335,polk,low,houston,0,143205.0,162962.76,13.8,0.86,OK
3,77336,harris,mid,houston,0,274715.0,306986.14,11.75,0.82,OK
3,77338,harris,mid,houston,0,229868.0,249504.33,8.54,0.86,OK
3,77339,harris,mid,houston,0,294368.0,328270.75,11.52,0.82,OK
3,77340,walker,mid,houston,0,277687.0,311363.12,12.13,0.83,OK
3,77345,harris,high,houston,0,406627.0,426105.95,4.79,0.78,OK
3,77346,harris,mid,houston,0,309970.0,283346.07,8.59,0.84,OK
3,77351,polk,mid,houston,0,188617.0,185905.0,1.44,0.87,OK
3,77354,montgomery,mid,houston,0,377873.0,328365.5,13.1,0.84,OK
3,77355,montgomery,mid,houston,0,365560.0,341811.67,6.5,0.88,OK
3,77356,montgomery,mid,houston,0,360540.0,301807.81,16.29,0.85,OK
3,77357,montgomery,mid,houston,0,262418.0,308786.67,17.67,0.87,OK
3,77358,walker,mid,houston,0,379279.0,252970.97,33.3,0.89,OK
3,77359,san jacinto,mid,houston,0,266693.0,255406.65,4.23,0.82,OK
3,77360,polk,mid,houston,0,177688.0,165665.58,6.77,0.83,OK
3,77362,montgomery,mid,houston,0,392117.0,275043.12,29.86,0.82,OK
3,77363,grimes,mid,houston,0,342076.0,277769.62,18.8,0.78,OK
3,77364,san jacinto,mid,houston,0,223848.0,252187.5,12.66,0.85,OK
3,77365,montgomery,mid,houston,0,308552.0,291695.61,5.46,0.85,OK
3,77371,san jacinto,mid,houston,0,204539.0,256856.59,25.58,0.87,OK
3,77372,montgomery,mid,houston,0,237273.0,275291.35,16.02,0.86,OK
3,77373,harris,mid,houston,0,241572.0,277346.76,14.81,0.82,OK
3,77374,hardin,mid,houston,0,187958.0,195830.27,4.19,0.84,OK
3,77375,harris,mid,houston,0,355508.0,284312.67,20.03,0.8,OK
3,77377,harris,mid,houston,0,397873.0,350784.91,11.83,0.87,OK
3,77378,montgomery,mid,houston,0,241850.0,268035.04,10.83,0.82,OK
3,77379,harris,mid,houston,0,361444.0,351010.41,2.89,0.87,OK
3,77380,montgomery,mid,houston,0,381239.0,293453.17,23.03,0.87,OK
3,77381,montgomery,high,houston,0,561223.0,478937.35,14.66,0.83,OK
3,77382,harris,high,houston,0,581046.0,495316.98,14.75,0.85,OK
3,77384,montgomery,high,houston,0,410293.0,486447.56,18.56,0.88,OK
3,77385,montgomery,mid,houston,0,345541.0,281294.39,18.59,0.79,OK
3,77386,montgomery,mid,houston,0,364922.0,294362.98,19.34,0.86,OK
3,77388,harris,mid,houston,0,294890.0,287376.59,2.55,0.81,OK
3,77389,harris,high,houston,0,505778.0,606455.21,19.91,0.86,OK
3,77396,harris,mid,houston,0,257631.0,281733.33,9.36,0.86,OK
3,77401,harris,premium,houston,0,1154336.0,720066.13,37.62,0.67,OK
3,77406,fort bend,high,houston,0,419362.0,494318.86,17.87,0.84,OK
3,77407,fort bend,mid,houston,0,377849.0,301721.18,20.15,0.81,OK
3,77414,matagorda,mid,houston,0,193952.0,190764.36,1.64,0.86,OK
3,77417,fort bend,mid,houston,0,276743.0,263590.14,4.75,0.75,OK
3,77418,austin,high,houston,0,421696.0,403495.25,4.32,0.7,OK
3,77419,matagorda,mid,houston,0,203493.0,246631.32,21.2,0.88,OK
3,77420,wharton,mid,houston,0,230343.0,253947.48,10.25,0.82,OK
3,77422,brazoria,mid,houston,0,227257.0,255540.95,12.45,0.84,OK
3,77423,waller,mid,houston,0,367269.0,311142.95,15.28,0.87,OK
3,77426,washington,high,houston,0,624045.0,550764.65,11.74,0.51,OK
3,77429,harris,mid,houston,0,377431.0,350483.46,7.14,0.87,OK
3,77430,brazoria,mid,houston,0,347336.0,279624.99,19.49,0.79,OK
3,77433,harris,high,houston,0,424848.0,505192.04,18.91,0.84,OK
3,77434,colorado,low,houston,0,165872.0,160721.83,3.1,0.85,OK
3,77435,wharton,mid,houston,0,337507.0,259398.99,23.14,0.81,OK
3,77437,wharton,mid,houston,0,223964.0,227580.85,1.61,0.88,OK
3,77441,fort bend,high,houston,0,516938.0,438305.23,15.21,0.84,OK
3,77442,colorado,mid,houston,0,253234.0,235810.56,6.88,0.86,OK
3,77444,fort bend,mid,houston,0,307222.0,278721.43,9.28,0.77,OK
3,77445,waller,mid,houston,0,275130.0,269555.9,2.03,0.84,OK
3,77447,harris,mid,houston,0,303159.0,312185.44,2.98,0.87,OK
3,77448,wharton,mid,houston,0,219833.0,256815.58,16.82,0.88,OK
3,77449,harris,mid,houston,0,270127.0,312248.57,15.59,0.87,OK
3,77450,harris,mid,houston,0,377483.0,343064.03,9.12,0.86,OK
3,77451,fort bend,mid,houston,0,179626.0,208152.46,15.88,0.83,OK
3,77453,wharton,mid,houston,0,175305.0,213742.74,21.93,0.87,OK
3,77455,wharton,mid,houston,0,341123.0,250968.58,26.43,0.84,OK
3,77456,matagorda,mid,houston,0,176052.0,238728.62,35.6,0.6,OK
3,77457,matagorda,mid,houston,0,292799.0,251536.28,14.09,0.83,OK
3,77459,fort bend,mid,houston,0,394163.0,308633.37,21.7,0.87,OK
3,77461,fort bend,mid,houston,0,351673.0,313471.52,10.86,0.83,OK
3,77464,fort bend,mid,houston,0,310303.0,244069.23,21.34,0.85,OK
3,77465,matagorda,mid,houston,0,182355.0,186413.53,2.23,0.85,OK
3,77469,fort bend,mid,houston,0,339166.0,291209.54,14.14,0.85,OK
3,77471,fort bend,mid,houston,0,280874.0,314885.25,12.11,0.78,OK
3,77474,austin,mid,houston,0,374805.0,296558.03,20.88,0.85,OK
3,77475,colorado,mid,houston,0,225862.0,261153.99,15.63,0.84,OK
3,77476,fort bend,high,houston,0,439199.0,497091.77,13.18,0.88,OK
3,77477,fort bend,mid,houston,0,282610.0,292855.52,3.63,0.81,OK
3,77478,fort bend,high,houston,0,426641.0,452147.89,5.98,0.86,OK
3,77479,fort bend,high,houston,0,536769.0,481600.83,10.28,0.84,OK
3,77480,brazoria,mid,houston,0,229145.0,256488.46,11.93,0.88,OK
3,77482,matagorda,mid,houston,0,229740.0,227164.92,1.12,0.59,OK
3,77483,matagorda,mid,houston,0,183940.0,196577.43,6.87,0.87,OK
3,77484,waller,mid,houston,0,347821.0,276344.02,20.55,0.78,OK
3,77485,austin,mid,houston,0,325322.0,276365.63,15.05,0.81,OK
3,77486,brazoria,mid,houston,0,259500.0,282010.66,8.67,0.8,OK
3,77488,wharton,mid,houston,0,215658.0,259346.72,20.26,0.9,OK
3,77489,fort bend,mid,houston,0,229688.0,287255.68,25.06,0.86,OK
3,77493,harris,mid,houston,0,342563.0,305581.51,10.8,0.87,OK
3,77494,harris,high,houston,0,483256.0,441084.99,8.73,0.85,OK
3,77498,fort bend,mid,houston,0,323378.0,321735.51,0.51,0.86,OK
3,77502,harris,mid,houston,0,202996.0,243014.97,19.71,0.85,OK
3,77503,harris,mid,houston,0,202800.0,242327.4,19.49,0.87,OK
3,77504,harris,mid,houston,0,264716.0,263870.86,0.32,0.79,OK
3,77505,harris,mid,houston,0,310727.0,273324.17,12.04,0.87,OK
3,77506,harris,low,houston,0,159790.0,179659.8,12.43,0.89,OK
3,77510,galveston,mid,houston,0,320673.0,270309.19,15.71,0.77,OK
3,77511,brazoria,mid,houston,0,288896.0,259547.1,10.16,0.84,OK
3,77514,chambers,mid,houston,0,259450.0,322456.52,24.28,0.83,OK
3,77515,brazoria,mid,houston,0,235343.0,281928.43,19.79,0.86,OK
3,77517,galveston,mid,houston,0,374984.0,264916.86,29.35,0.88,OK
3,77518,galveston,mid,houston,0,213570.0,253322.78,18.61,0.53,OK
3,77519,hardin,mid,houston,0,186130.0,190114.45,2.14,0.84,OK
3,77520,harris,low,houston,0,170943.0,188338.36,10.18,0.89,OK
3,77521,harris,mid,houston,0,253308.0,296445.71,17.03,0.82,OK
3,77523,chambers,mid,houston,0,371861.0,331396.43,10.88,0.87,OK
3,77530,harris,mid,houston,0,210475.0,240242.4,14.14,0.87,OK
3,77531,brazoria,mid,houston,0,206509.0,245205.56,18.74,0.86,OK
3,77532,harris,mid,houston,0,263402.0,265932.04,0.96,0.89,OK
3,77534,brazoria,mid,houston,0,267433.0,325050.94,21.54,0.8,OK
3,77535,liberty,mid,houston,0,313173.0,274377.91,12.39,0.89,OK
3,77536,harris,mid,houston,0,278563.0,272365.53,2.22,0.81,OK
3,77539,galveston,mid,houston,0,279257.0,337416.58,20.83,0.83,OK
3,77541,brazoria,mid,houston,0,197831.0,209943.31,6.12,0.85,OK
3,77545,fort bend,mid,houston,0,278487.0,300577.2,7.93,0.81,OK
3,77546,galveston,mid,houston,0,394436.0,316454.11,19.77,0.87,OK
3,77547,harris,low,houston,0,156070.0,164310.21,5.28,0.83,OK
3,77550,galveston,mid,houston,0,282545.0,298837.62,5.77,0.88,OK
3,77551,galveston,mid,houston,0,241477.0,258295.94,6.97,0.88,OK
3,77554,galveston,high,houston,0,521223.0,415418.79,20.3,0.86,OK
3,77560,chambers,mid,houston,0,235491.0,232083.63,1.45,0.86,OK
3,77562,harris,mid,houston,0,220837.0,240886.35,9.08,0.86,OK
3,77563,galveston,mid,houston,0,248846.0,274937.7,10.49,0.82,OK
3,77564,liberty,mid,houston,0,212474.0,235852.49,11.0,0.85,OK
3,77565,galveston,mid,houston,0,355381.0,285648.33,19.62,0.86,OK
3,77566,brazoria,mid,houston,0,266056.0,249805.44,6.11,0.85,OK
3,77568,galveston,mid,houston,0,249867.0,298511.64,19.47,0.83,OK
3,77571,harris,mid,houston,0,254846.0,262544.88,3.02,0.82,OK
3,77573,galveston,mid,houston,0,378389.0,317759.46,16.02,0.88,OK
3,77575,liberty,mid,houston,0,217264.0,251355.88,15.69,0.89,OK
3,77577,brazoria,mid,houston,0,250558.0,279652.31,11.61,0.83,OK
3,77578,brazoria,high,houston,0,435007.0,513865.85,18.13,0.87,OK
3,77581,brazoria,mid,houston,0,365108.0,304520.8,16.59,0.87,OK
3,77583,brazoria,mid,houston,0,317829.0,311286.12,2.06,0.83,OK
3,77584,brazoria,mid,houston,0,381510.0,253670.0,33.51,0.89,OK
3,77585,hardin,low,houston,0,155920.0,166714.13,6.92,0.84,OK
3,77586,harris,mid,houston,0,339454.0,273739.21,19.36,0.86,OK
3,77587,harris,mid,houston,0,188844.0,199872.43,5.84,0.82,OK
3,77590,galveston,mid,houston,0,177272.0,193742.79,9.29,0.79,OK
3,77591,galveston,mid,houston,0,236620.0,299643.56,26.63,0.88,OK
3,77597,chambers,mid,houston,0,318732.0,278183.83,12.72,0.81,OK
3,77598,harris,mid,houston,0,259394.0,254437.33,1.91,0.87,OK
3,77611,orange,mid,houston,0,200377.0,244315.82,21.93,0.89,OK
3,77612,jasper,mid,houston,0,213930.0,249748.13,16.74,0.88,OK
3,77614,newton,low,houston,0,134125.0,159337.73,18.8,0.86,OK
3,77615,jasper,mid,houston,0,182881.0,179119.44,2.06,0.82,OK
3,77619,jefferson,mid,houston,0,175735.0,187969.93,6.96,0.49,OK
3,77622,jefferson,mid,houston,0,246316.0,265554.29,7.81,0.85,OK
3,77625,hardin,mid,houston,0,211218.0,248006.01,17.42,0.88,OK
3,77627,jefferson,mid,houston,0,208184.0,254438.95,22.22,0.86,OK
3,77630,orange,low,houston,0,145243.0,177563.64,22.25,0.58,OK
3,77632,orange,mid,houston,0,218120.0,241732.8,10.83,0.88,OK
3,77640,jefferson,low,houston,0,127062.0,166500.98,31.04,0.9,OK
3,77642,jefferson,low,houston,0,124762.0,142019.72,13.83,0.73,OK
3,77650,galveston,mid,houston,0,383833.0,311031.92,18.97,0.83,OK
3,77651,jefferson,mid,houston,0,231874.0,249291.93,7.51,0.84,OK
3,77656,hardin,low,houston,0,169560.0,185662.45,9.5,0.9,OK
3,77657,hardin,mid,houston,0,270225.0,267182.63,1.13,0.81,OK
3,77659,hardin,mid,houston,0,262946.0,265346.44,0.91,0.79,OK
3,77661,chambers,mid,houston,0,192447.0,190153.66,1.19,0.83,OK
3,77662,orange,mid,houston,0,175695.0,190447.92,8.4,0.87,OK
3,77663,hardin,mid,houston,0,198714.0,196999.29,0.86,0.86,OK
3,77664,tyler,mid,houston,0,194654.0,191368.0,1.69,0.87,OK
3,77665,chambers,mid,houston,0,236025.0,232067.44,1.68,0.86,OK
3,77701,jefferson,low,houston,0,108079.0,143952.74,33.19,0.66,OK
3,77702,jefferson,low,houston,0,146686.0,175381.32,19.56,0.9,OK
3,77703,jefferson,low,houston,0,92295.0,46499.0,49.62,0.06,OK
3,77705,jefferson,low,houston,0,137280.0,159578.73,16.24,0.86,OK
3,77706,jefferson,mid,houston,0,232312.0,253577.98,9.15,0.86,OK
3,77707,jefferson,low,houston,0,174684.0,176839.0,1.23,0.89,OK
3,77708,jefferson,low,houston,0,167999.0,178106.54,6.02,0.9,OK
3,77713,jefferson,mid,houston,0,253610.0,275428.51,8.6,0.87,OK
3,77801,brazos,mid,houston,0,222601.0,268115.12,20.45,0.85,OK
3,77802,brazos,mid,houston,0,281207.0,258091.28,8.22,0.82,OK
3,77803,brazos,mid,houston,0,199459.0,212908.79,6.74,0.83,OK
3,77807,brazos,mid,houston,0,286423.0,259217.57,9.5,0.84,OK
3,77808,brazos,high,houston,0,419574.0,528284.66,25.91,0.88,OK
3,77830,grimes,high,houston,0,525958.0,476900.14,9.33,0.86,OK
3,77831,grimes,mid,houston,0,329775.0,273883.57,16.95,0.82,OK
3,77833,washington,mid,houston,0,328408.0,260971.96,20.53,0.78,OK
3,77835,washington,high,houston,0,537889.0,493409.08,8.27,0.87,OK
3,77836,burleson,mid,houston,0,293222.0,251689.92,14.16,0.84,OK
3,77837,robertson,mid,houston,0,178464.0,208076.97,16.59,0.84,OK
3,77840,brazos,mid,houston,0,283420.0,274248.92,3.24,0.82,OK
3,77845,brazos,mid,houston,0,360323.0,335505.8,6.89,0.87,OK
3,77853,lee,mid,houston,0,320284.0,268736.83,16.09,0.82,OK
3,77856,robertson,mid,houston,0,359366.0,257500.66,28.35,0.78,OK
3,77857,milam,mid,houston,0,363337.0,270838.24,25.46,0.82,OK
3,77859,robertson,mid,houston,0,196463.0,206227.93,4.97,0.86,OK
3,77861,grimes,high,houston,0,487112.0,477989.07,1.87,0.86,OK
3,77864,madison,mid,houston,0,235843.0,249413.25,5.75,0.85,OK
3,77865,leon,mid,houston,0,368741.0,287026.04,22.16,0.82,OK
3,77868,grimes,mid,houston,0,271556.0,274652.97,1.14,0.82,OK
3,77871,leon,mid,houston,0,306020.0,258237.85,15.61,0.88,OK
3,77872,madison,mid,houston,0,355982.0,277352.6,22.09,0.85,OK
3,77873,grimes,high,houston,0,413134.0,483563.2,17.05,0.87,OK
3,77878,burleson,mid,houston,0,276577.0,246552.16,10.86,0.87,OK
3,77879,burleson,mid,houston,0,200376.0,235623.07,17.59,0.87,OK
3,77880,washington,high,houston,0,520883.0,455419.95,12.57,0.86,OK
3,77901,victoria,low,houston,0,140331.0,164739.04,17.39,0.8,OK
3,77904,victoria,mid,houston,0,273466.0,280930.89,2.73,0.84,OK
3,77905,victoria,mid,houston,0,252194.0,272863.03,8.2,0.85,OK
3,77951,victoria,low,houston,0,110948.0,140949.66,27.04,0.74,OK
3,77954,dewitt,mid,houston,0,216165.0,237071.74,9.67,0.89,OK
3,77957,jackson,mid,houston,0,209011.0,238865.58,14.28,0.89,OK
3,77962,jackson,mid,houston,0,211571.0,235521.46,11.32,0.85,OK
3,77963,goliad,mid,houston,0,237782.0,265482.3,11.65,0.84,OK
3,77964,lavaca,mid,houston,0,338421.0,259558.53,23.3,0.88,OK
3,77968,victoria,mid,houston,0,353857.0,257674.67,27.18,0.84,OK
3,77974,dewitt,mid,houston,0,325028.0,251506.71,22.62,0.84,OK
3,77975,lavaca,mid,houston,0,231327.0,258436.82,11.72,0.84,OK
3,77978,calhoun,low,houston,0,114035.0,146153.32,28.17,0.53,OK
3,77979,calhoun,mid,houston,0,182234.0,192722.51,5.76,0.84,OK
3,77982,calhoun,mid,houston,0,328192.0,272861.09,16.86,0.84,OK
3,77983,calhoun,mid,houston,0,182586.0,192696.0,5.54,0.84,OK
3,77984,lavaca,mid,houston,0,298104.0,258066.74,13.43,0.82,OK
3,77990,refugio,low,houston,0,125743.0,132898.66,5.69,0.74,OK
3,77995,lavaca,mid,houston,0,213452.0,255946.43,19.91,0.85,OK
3,78002,bexar,mid,sanantonio,0,286662.0,252373.87,11.96,0.86,OK
3,78003,bandera,mid,sanantonio,0,327342.0,344408.88,5.21,0.86,OK
3,78004,kendall,high,sanantonio,0,666872.0,471237.08,29.34,0.85,OK
3,78005,frio,mid,sanantonio,0,321343.0,301466.48,6.19,0.81,OK
3,78006,kendall,high,sanantonio,0,584919.0,534463.24,8.63,0.87,OK
3,78009,medina,high,sanantonio,0,451474.0,522371.86,15.7,0.81,OK
3,78010,kerr,mid,sanantonio,0,398212.0,278976.88,29.94,0.84,OK
3,78013,kendall,high,sanantonio,0,532536.0,462636.64,13.13,0.85,OK
3,78014,la salle,low,sanantonio,0,117317.0,142417.4,21.4,0.84,OK
3,78015,bexar,high,sanantonio,0,588355.0,499642.59,15.08,0.86,OK
3,78016,medina,mid,sanantonio,0,239499.0,238329.45,0.49,0.88,OK
3,78017,frio,low,sanantonio,0,141887.0,148320.23,4.53,0.83,OK
3,78022,live oak,mid,sanantonio,0,244720.0,259997.99,6.24,0.82,OK
3,78023,bexar,high,sanantonio,0,429102.0,503029.63,17.23,0.86,OK
3,78024,kerr,high,sanantonio,0,538278.0,490292.52,8.91,0.85,OK
3,78025,kerr,mid,sanantonio,0,362913.0,318046.64,12.36,0.82,OK
3,78026,atascosa,mid,sanantonio,0,227980.0,238110.76,4.44,0.88,OK
3,78028,kerr,mid,sanantonio,0,340480.0,278436.19,18.22,0.83,OK
3,78039,medina,mid,sanantonio,0,217025.0,250165.49,15.27,0.87,OK
3,78040,webb,low,sanantonio,0,134644.0,148480.92,10.28,0.64,OK
3,78041,webb,mid,sanantonio,0,243591.0,252804.62,3.78,0.85,OK
3,78043,webb,mid,sanantonio,0,177907.0,185901.66,4.49,0.82,OK
3,78045,webb,mid,sanantonio,0,290319.0,227867.5,21.51,0.56,OK
3,78046,webb,mid,sanantonio,0,189680.0,175923.11,7.25,0.82,OK
3,78052,atascosa,mid,sanantonio,0,284493.0,250151.64,12.07,0.85,OK
3,78055,bandera,mid,sanantonio,0,367734.0,316069.25,14.05,0.84,OK
3,78056,medina,high,sanantonio,0,541803.0,490232.13,9.52,0.85,OK
3,78057,frio,mid,sanantonio,0,249395.0,273741.13,9.76,0.84,OK
3,78058,kerr,high,sanantonio,0,444012.0,481298.35,8.4,0.79,OK
3,78059,medina,mid,sanantonio,0,308564.0,312433.93,1.25,0.84,OK
3,78061,frio,low,sanantonio,0,142311.0,163484.86,14.88,0.85,OK
3,78063,bandera,mid,sanantonio,0,302404.0,282169.99,6.69,0.81,OK
3,78064,atascosa,mid,sanantonio,0,256175.0,246729.19,3.69,0.85,OK
3,78065,atascosa,mid,sanantonio,0,228460.0,247762.15,8.45,0.85,OK
3,78066,medina,high,sanantonio,0,425855.0,495682.32,16.4,0.86,OK
3,78069,bexar,mid,sanantonio,0,232406.0,245989.24,5.84,0.85,OK
3,78070,comal,high,sanantonio,0,564094.0,462676.08,17.98,0.86,OK
3,78071,live oak,mid,sanantonio,0,212869.0,246107.04,15.61,0.87,OK
3,78073,bexar,mid,sanantonio,0,241993.0,296460.73,22.51,0.58,OK
3,78076,zapata,low,sanantonio,0,126569.0,154561.32,22.12,0.57,OK
3,78101,bexar,high,sanantonio,0,404820.0,361855.0,10.61,0.57,OK
3,78102,bee,low,sanantonio,0,156314.0,154248.07,1.32,0.8,OK
3,78108,guadalupe,mid,sanantonio,0,328043.0,285996.49,12.82,0.67,OK
3,78109,bexar,mid,sanantonio,0,243921.0,292458.57,19.9,0.87,OK
3,78112,bexar,mid,sanantonio,0,234284.0,265414.69,13.29,0.82,OK
3,78113,karnes,mid,sanantonio,0,399884.0,270237.5,32.42,0.88,OK
3,78114,wilson,mid,sanantonio,0,360299.0,304080.41,15.6,0.86,OK
3,78118,karnes,mid,sanantonio,0,186772.0,191158.17,2.35,0.8,OK
3,78119,karnes,mid,sanantonio,0,175039.0,193723.7,10.67,0.8,OK
3,78121,wilson,high,sanantonio,0,488806.0,407304.96,16.67,0.69,OK
3,78123,guadalupe,high,sanantonio,0,421178.0,447562.64,6.26,0.83,OK
3,78124,guadalupe,mid,sanantonio,0,336603.0,278489.83,17.26,0.85,OK
3,78130,comal,mid,sanantonio,0,302877.0,277125.67,8.5,0.81,OK
3,78132,comal,high,sanantonio,0,553742.0,498345.11,10.0,0.85,OK
3,78133,comal,mid,sanantonio,0,375368.0,275770.15,26.53,0.87,OK
3,78140,gonzales,mid,sanantonio,0,187322.0,187894.26,0.31,0.82,OK
3,78141,dewitt,mid,sanantonio,0,234221.0,265184.61,13.22,0.86,OK
3,78147,wilson,mid,sanantonio,0,239948.0,270856.57,12.88,0.87,OK
3,78148,bexar,mid,sanantonio,0,262537.0,246586.27,6.08,0.78,OK
3,78151,karnes,low,sanantonio,0,161253.0,186209.5,15.48,0.89,OK
3,78152,bexar,mid,sanantonio,0,269331.0,269933.26,0.22,0.82,OK
3,78154,guadalupe,mid,sanantonio,0,306392.0,255825.73,16.5,0.74,OK
3,78155,guadalupe,mid,sanantonio,0,267543.0,325204.37,21.55,0.81,OK
3,78159,gonzales,mid,sanantonio,0,236071.0,264404.57,12.0,0.82,OK
3,78160,wilson,mid,sanantonio,0,338083.0,304386.3,9.97,0.83,OK
3,78161,wilson,mid,sanantonio,0,283915.0,315252.46,11.04,0.78,OK
3,78163,comal,high,sanantonio,0,460916.0,503067.37,9.15,0.85,OK
3,78164,dewitt,mid,sanantonio,0,214563.0,249862.71,16.45,0.87,OK
3,78201,bexar,low,sanantonio,0,170200.0,178071.46,4.62,0.83,OK
3,78202,bexar,low,sanantonio,0,155681.0,156008.98,0.21,0.84,OK
3,78203,bexar,low,sanantonio,0,154285.0,157507.11,2.09,0.84,OK
3,78204,bexar,low,sanantonio,1,161413.0,45911.33,71.56,0.16,OK
3,78205,bexar,high,sanantonio,1,604514.0,106095.76,82.45,0.06,OK
3,78207,bexar,low,sanantonio,0,108729.0,143967.99,32.41,0.85,OK
3,78208,bexar,mid,sanantonio,0,175728.0,185293.12,5.44,0.83,OK
3,78209,bexar,high,sanantonio,0,463221.0,542060.81,17.02,0.88,OK
3,78210,bexar,low,sanantonio,1,159060.0,45935.85,71.12,0.16,OK
3,78211,bexar,low,sanantonio,0,127369.0,161312.27,26.65,0.88,OK
3,78212,bexar,mid,sanantonio,0,275844.0,297239.7,7.76,0.82,OK
3,78213,bexar,mid,sanantonio,0,197303.0,205897.02,4.36,0.85,OK
3,78214,bexar,low,sanantonio,0,133396.0,152423.7,14.26,0.83,OK
3,78215,bexar,high,sanantonio,1,419492.0,108593.98,74.11,0.06,OK
3,78216,bexar,mid,sanantonio,0,281607.0,250757.51,10.95,0.86,OK
3,78217,bexar,mid,sanantonio,0,222784.0,245424.4,10.16,0.87,OK
3,78218,bexar,mid,sanantonio,0,192960.0,186861.45,3.16,0.83,OK
3,78219,bexar,low,sanantonio,0,166648.0,162839.09,2.29,0.87,OK
3,78220,bexar,low,sanantonio,0,148907.0,156552.69,5.13,0.85,OK
3,78221,bexar,low,sanantonio,0,174701.0,155371.88,11.06,0.85,OK
3,78222,bexar,mid,sanantonio,0,211598.0,254741.52,20.39,0.9,OK
3,78223,bexar,mid,sanantonio,0,182801.0,184066.06,0.69,0.83,OK
3,78224,bexar,mid,sanantonio,0,201629.0,264978.54,31.42,0.85,OK
3,78225,bexar,low,sanantonio,0,121131.0,157547.85,30.06,0.85,OK
3,78226,bexar,low,sanantonio,0,134745.0,150468.79,11.67,0.84,OK
3,78227,bexar,low,sanantonio,0,161918.0,155505.04,3.96,0.85,OK
3,78228,bexar,low,sanantonio,0,166415.0,158827.83,4.56,0.82,OK
3,78229,bexar,mid,sanantonio,0,187956.0,177765.89,5.42,0.8,OK
3,78230,bexar,mid,sanantonio,0,349119.0,266365.91,23.7,0.79,OK
3,78231,bexar,high,sanantonio,0,442870.0,497311.86,12.29,0.85,OK
3,78232,bexar,mid,sanantonio,0,376219.0,289572.95,23.03,0.84,OK
3,78233,bexar,mid,sanantonio,0,229535.0,266499.86,16.1,0.89,OK
3,78237,bexar,low,sanantonio,0,123681.0,157521.29,27.36,0.85,OK
3,78238,bexar,mid,sanantonio,0,219888.0,248357.15,12.95,0.88,OK
3,78239,bexar,mid,sanantonio,0,215439.0,252287.53,17.1,0.85,OK
