zip_code,county,latitude,longitude,avg_property_value,median_income,median_rent,population_change_pct,owner_share_pct,zhvi_1y_change_pct,zhvi_5y_change_pct,price_to_rent_ratio,listing_count,average_sqft,market_tier,region_bucket,urban_core_flag
75603,gregg,32.40305,-94.711177,234521,67067,0,1.8,80.9,4.78,28.37,0,0,0,mid,DFW,0
75604,gregg,32.513584,-94.828048,215266,67826,1095,1.1,56.4,0.16,30.79,16.38,0,0,mid,DFW,0
75605,gregg,32.585123,-94.710328,280916,75665,1209,2.9,56.7,1.33,30.82,19.36,0,0,mid,DFW,0
75630,cass,32.853106,-94.572524,142812,43281,0,2.7,86.9,-8.13,2.08,0,0,0,low,DFW,0
75631,panola,32.261589,-94.449852,206130,76389,0,-3.4,79.4,4.43,9.58,0,0,0,mid,DFW,0
75633,panola,32.138496,-94.274156,192642,63960,0,-0.4,76.2,5.24,15.6,0,0,0,mid,DFW,0
75638,morris,33.020475,-94.729699,164110,56802,0,6.4,76.6,-1.77,16.12,0,0,0,low,DFW,0
75639,panola,32.278637,-94.168956,179218,45795,0,19.6,85.6,6.79,0,0,0,0,mid,DFW,0
75640,upshur,32.708417,-94.683181,278272,79353,0,10.8,82.7,-1.45,28.26,0,0,0,mid,DFW,0
75643,panola,32.005834,-94.361607,200787,56685,0,-6.5,83.5,4.62,9.71,0,0,0,mid,DFW,0
75644,upshur,32.791213,-94.999846,210858,56155,0,-0.9,69.4,-3.38,24.47,0,0,0,mid,DFW,0
75645,upshur,32.67875,-94.879548,264261,64069,0,3.3,84.1,-0.79,31.59,0,0,0,mid,DFW,0
75647,gregg,32.516559,-94.963086,205761,61356,0,3.3,73.9,-0.08,30.44,0,0,0,mid,DFW,0
75650,harrison,32.513277,-94.548846,285904,86540,1434,3.1,71.0,-1.02,22.71,16.61,0,0,mid,DFW,0
75651,harrison,32.669181,-94.524475,209843,59535,0,1.5,80.7,-3.48,0,0,0,0,mid,DFW,0
75652,rusk,32.239409,-94.728328,182917,67031,0,7.9,75.0,0.27,19.75,0,0,0,mid,DFW,0
75654,rusk,32.091227,-94.834457,214495,69986,0,-4.9,81.1,0.54,26.25,0,0,0,mid,DFW,0
75656,cass,33.011304,-94.572161,164840,50183,0,1.7,74.0,-3.88,12.39,0,0,0,low,DFW,0
75657,marion,32.794973,-94.310306,151825,48983,0,1.0,75.4,-9.25,5.44,0,0,0,low,DFW,0
75661,harrison,32.638008,-94.153019,164817,72578,0,-1.5,81.6,-6.21,-6.89,0,0,0,low,DFW,0
75662,gregg,32.38033,-94.8741,208549,65926,1059,-0.3,78.3,-0.05,29.08,16.41,0,0,mid,DFW,0
75667,rusk,31.988175,-94.844274,227894,61793,0,-1.4,83.7,3.38,30.31,0,0,0,mid,DFW,0
75668,morris,32.907075,-94.678637,102535,47837,0,-2.5,61.7,-17.77,0,0,0,0,low,DFW,0
75669,panola,32.032182,-94.554822,216391,85595,0,0.3,100.0,2.56,0,0,0,0,mid,DFW,0
75670,harrison,32.55933,-94.422306,114359,39748,0,0.4,58.7,-3.71,-12.76,0,0,0,low,DFW,0
75672,harrison,32.468303,-94.299079,201215,66789,0,-0.0,77.9,-0.25,19.97,0,0,0,mid,DFW,0
75681,rusk,31.954241,-94.683616,203812,57743,0,-4.6,86.6,3.87,20.74,0,0,0,mid,DFW,0
75683,upshur,32.826816,-94.737224,156208,49375,0,-2.5,89.1,-4.32,13.56,0,0,0,low,DFW,0
75684,rusk,32.277021,-94.937156,175159,59875,0,-4.7,83.1,-0.63,15.49,0,0,0,mid,DFW,0
75686,camp,32.967111,-94.944207,209899,56112,0,1.9,76.7,-4.3,18.59,0,0,0,mid,DFW,0
75691,rusk,32.311874,-94.551411,243326,87361,0,2.8,75.9,2.1,23.04,0,0,0,mid,DFW,0
75692,harrison,32.470841,-94.118036,179188,63654,0,8.8,89.2,-2.82,9.34,0,0,0,mid,DFW,0
75693,gregg,32.53378,-94.86066,240839,86326,0,-3.5,73.5,1.5,31.56,0,0,0,mid,DFW,0
75701,smith,32.322885,-95.296265,221300,62091,1468,2.8,58.5,-0.71,38.47,12.56,0,0,mid,DFW,0
75702,smith,32.363991,-95.311744,126945,51177,1121,1.2,54.9,-12.88,15.6,9.44,0,0,low,DFW,0
75703,smith,32.235111,-95.320764,349706,76347,1195,2.8,56.3,1.53,34.15,24.39,0,0,mid,DFW,0
75704,smith,32.401635,-95.448727,247930,52892,0,-0.0,79.8,-2.0,32.26,0,0,0,mid,DFW,0
75705,smith,32.375415,-95.076528,207937,77943,0,-37.4,45.5,-3.97,24.4,0,0,0,mid,DFW,0
75706,smith,32.472409,-95.294022,248748,57845,0,-3.2,79.4,-4.55,26.12,0,0,0,mid,DFW,0
75707,smith,32.303774,-95.168767,304514,85406,1496,4.0,77.4,0.47,34.85,16.96,0,0,mid,DFW,0
75708,smith,32.413219,-95.208673,176769,81500,0,-1.5,80.0,-6.35,21.11,0,0,0,mid,DFW,0
75709,smith,32.312406,-95.385525,278693,73541,0,4.1,70.9,0.17,34.27,0,0,0,mid,DFW,0
75750,smith,32.26754,-95.077715,234394,67708,0,-1.4,78.5,-4.22,20.7,0,0,0,mid,DFW,0
75751,henderson,32.069812,-95.920717,209278,71524,1284,2.2,63.0,0.79,27.31,13.58,0,0,mid,DFW,0
75752,henderson,32.251937,-95.799861,334401,58185,0,-2.4,86.5,-0.88,28.2,0,0,0,mid,DFW,0
75754,van zandt,32.412949,-95.64943,304057,84014,0,-2.2,85.2,0.84,17.86,0,0,0,mid,DFW,0
75755,upshur,32.641695,-95.075624,212986,58227,0,-2.4,72.1,-1.74,25.25,0,0,0,mid,DFW,0
75756,henderson,32.293486,-95.578645,274614,81442,0,6.3,76.4,-2.74,25.99,0,0,0,mid,DFW,0
75757,smith,32.109787,-95.348424,367291,89382,1696,4.1,79.5,0.09,34.06,18.05,0,0,mid,DFW,0
75758,henderson,32.271436,-95.521442,262758,58587,0,13.4,82.1,-1.62,28.48,0,0,0,mid,DFW,0
75760,nacogdoches,31.809907,-94.863217,192617,77803,0,-4.1,87.7,-2.57,16.0,0,0,0,mid,DFW,0
75762,smith,32.218341,-95.413445,308350,91429,0,3.0,85.0,0.06,34.26,0,0,0,mid,DFW,0
75763,anderson,32.042754,-95.523388,255143,62522,0,-0.3,85.8,-0.78,36.31,0,0,0,mid,DFW,0
75765,wood,32.642043,-95.234859,251292,58438,0,3.2,83.4,-0.22,32.61,0,0,0,mid,DFW,0
75766,cherokee,31.9463,-95.25187,204503,51648,0,-0.5,70.1,-5.06,28.53,0,0,0,mid,DFW,0
75770,henderson,32.158557,-95.643712,352507,96908,0,7.0,88.3,-1.09,28.83,0,0,0,mid,DFW,0
75771,smith,32.532678,-95.427268,303286,90112,1395,-1.2,82.3,-2.16,31.74,18.12,0,0,mid,DFW,0
75773,wood,32.681453,-95.447702,260418,55745,0,0.6,69.7,-2.25,29.91,0,0,0,mid,DFW,0
75778,henderson,32.300926,-95.709837,233447,47900,0,20.9,71.3,1.48,27.84,0,0,0,mid,DFW,0
75783,wood,32.816459,-95.424768,242343,61631,0,2.0,86.6,-0.74,31.88,0,0,0,mid,DFW,0
75784,cherokee,31.871756,-94.965633,220947,61250,0,-32.1,91.9,0.8,38.52,0,0,0,mid,DFW,0
75785,cherokee,31.75786,-95.176209,206125,64672,0,-1.3,77.3,-9.39,23.6,0,0,0,mid,DFW,0
75789,smith,32.109512,-95.094194,271353,83561,0,5.5,83.0,-2.76,28.7,0,0,0,mid,DFW,0
75790,van zandt,32.526985,-95.643165,230623,68517,0,0.3,75.1,-1.72,21.94,0,0,0,mid,DFW,0
75791,smith,32.221677,-95.220676,284490,76154,1482,4.3,75.2,-0.63,36.66,16.0,0,0,mid,DFW,0
75792,smith,32.46911,-95.106318,224838,53173,0,10.6,83.9,-2.87,18.56,0,0,0,mid,DFW,0
75801,anderson,31.741893,-95.551175,173214,53485,0,2.1,59.1,-7.35,22.11,0,0,0,low,DFW,0
75803,anderson,31.881777,-95.679494,210263,59947,0,-1.4,73.6,-4.74,30.8,0,0,0,mid,DFW,0
75831,leon,31.473667,-96.009365,285613,52188,0,-7.4,67.9,-3.45,12.98,0,0,0,mid,DFW,0
75833,leon,31.268635,-95.843907,284813,69024,0,13.7,79.0,-6.51,7.83,0,0,0,mid,DFW,0
75835,houston,31.284891,-95.490625,172718,52931,0,2.9,64.0,-4.67,2.76,0,0,0,low,DFW,0
75838,freestone,31.4789,-96.229757,265505,37717,0,-6.9,62.9,-3.35,20.76,0,0,0,mid,DFW,0
75839,anderson,31.618014,-95.559002,242599,66733,0,6.3,81.5,0.76,50.61,0,0,0,mid,DFW,0
75840,freestone,31.782559,-96.093621,218429,56670,0,8.8,68.4,-1.58,27.38,0,0,0,mid,DFW,0
75844,houston,31.525333,-95.422927,235615,49900,0,1.7,72.7,-3.51,11.7,0,0,0,mid,DFW,0
75845,trinity,31.087576,-95.076959,205467,52991,0,1.1,86.0,0.55,18.67,0,0,0,mid,DFW,0
75846,leon,31.347499,-96.179086,272127,71563,0,-1.8,82.7,-7.19,7.21,0,0,0,mid,DFW,0
75847,houston,31.342009,-95.119727,225110,57308,0,-11.8,79.2,-3.4,0,0,0,0,mid,DFW,0
75851,houston,31.092367,-95.499937,268886,66500,0,-4.9,88.5,-3.9,6.58,0,0,0,mid,DFW,0
75852,madison,30.999541,-95.699976,322376,59310,0,-0.2,89.7,1.03,36.42,0,0,0,mid,DFW,0
75853,anderson,31.946872,-95.814466,359569,48542,0,-3.3,80.0,0.04,0,0,0,0,mid,DFW,0
75855,leon,31.557331,-95.863641,279535,42100,0,4.6,80.6,-3.88,1.57,0,0,0,mid,DFW,0
75859,freestone,31.887924,-96.254291,371758,62973,0,-5.3,76.6,1.71,37.16,0,0,0,mid,DFW,0
75860,freestone,31.622647,-96.245354,187356,57551,0,2.3,79.7,-6.68,6.12,0,0,0,mid,DFW,0
75861,anderson,31.851579,-95.888459,311770,69257,0,-14.8,73.5,1.13,0,0,0,0,mid,DFW,0
75862,trinity,30.964728,-95.325895,163834,49497,0,0.1,75.7,-4.71,14.1,0,0,0,low,DFW,0
75901,angelina,31.301675,-94.641408,189142,59083,1312,1.2,63.6,-0.2,20.6,12.01,0,0,mid,DFW,0
75904,angelina,31.32705,-94.839618,201827,59325,0,-1.8,57.7,1.97,21.36,0,0,0,mid,DFW,0
75925,cherokee,31.614855,-95.062493,211809,49464,0,-4.3,68.3,-11.8,0,0,0,0,mid,DFW,0
75926,trinity,31.244111,-94.958914,229035,64531,0,5.5,81.4,-2.96,0,0,0,0,mid,DFW,0
75929,san augustine,31.226678,-94.191712,199352,66181,0,6.0,85.6,2.07,-5.87,0,0,0,mid,DFW,0
75930,sabine,31.33998,-94.035231,177136,69344,0,20.7,91.6,-0.08,0,0,0,0,mid,DFW,0
75931,sabine,31.095522,-93.994918,266811,70208,0,7.6,81.0,6.4,39.17,0,0,0,mid,DFW,0
75932,newton,31.056147,-93.615655,195877,58594,0,-3.9,91.1,3.03,22.71,0,0,0,mid,DFW,0
75933,newton,30.553812,-93.812696,127933,-666666666,0,14.4,87.3,-0.69,4.28,0,0,0,low,DFW,0
75935,shelby,31.719778,-94.199007,202631,54007,0,4.8,76.7,-3.88,-4.52,0,0,0,mid,DFW,0
75936,tyler,30.951476,-94.588789,184186,59375,0,-28.8,84.4,5.29,15.59,0,0,0,mid,DFW,0
75937,nacogdoches,31.481989,-94.395878,188499,60682,0,-9.5,80.2,-3.32,0,0,0,0,mid,DFW,0
75938,tyler,30.940517,-94.35364,171492,48903,0,6.5,84.3,0.74,8.18,0,0,0,low,DFW,0
75939,polk,31.017256,-94.801457,146238,45767,0,-8.1,68.2,-3.71,20.41,0,0,0,low,DFW,0
75941,angelina,31.187072,-94.758803,174459,57892,0,0.5,78.4,3.97,22.91,0,0,0,low,DFW,0
75943,nacogdoches,31.658422,-94.894177,272107,61635,0,-23.9,88.5,2.6,0,0,0,0,mid,DFW,0
75944,nacogdoches,31.354095,-94.38768,178161,32063,0,4.9,95.4,-0.15,28.51,0,0,0,mid,DFW,0
75946,nacogdoches,31.814449,-94.51503,220630,54920,0,-10.3,68.4,1.96,22.82,0,0,0,mid,DFW,0
75948,sabine,31.274876,-93.721735,209737,60184,0,-1.7,85.2,0.75,16.66,0,0,0,mid,DFW,0
75949,angelina,31.229843,-94.509183,211764,58412,0,6.7,68.8,-0.59,22.15,0,0,0,mid,DFW,0
75951,jasper,30.934425,-94.059578,163676,47873,0,0.8,70.7,-1.78,-6.99,0,0,0,low,DFW,0
75954,shelby,31.904341,-94.048094,217746,47473,0,9.5,73.5,-6.56,-6.5,0,0,0,mid,DFW,0
75956,jasper,30.676367,-93.98312,168823,49135,0,-3.9,83.5,-2.57,7.89,0,0,0,low,DFW,0
75959,sabine,31.512269,-93.839109,224919,49714,0,-13.6,87.9,0.96,0,0,0,0,mid,DFW,0
75960,polk,30.910921,-94.854674,160249,73137,0,32.6,100.0,-1.39,20.07,0,0,0,low,DFW,0
75961,nacogdoches,31.558362,-94.504771,187625,40130,848,-1.4,46.9,-1.13,21.59,18.44,0,0,mid,DFW,0
75964,nacogdoches,31.62953,-94.77679,183457,55056,0,1.9,62.8,0.32,24.94,0,0,0,mid,DFW,0
75965,nacogdoches,31.728994,-94.626523,273415,52640,988,5.4,52.0,5.05,38.39,23.06,0,0,mid,DFW,0
75966,newton,30.827971,-93.714454,130177,39759,0,-0.3,70.7,-4.06,6.78,0,0,0,low,DFW,0
75968,sabine,31.252156,-93.954016,174819,47174,0,-7.6,78.1,3.58,0,0,0,0,low,DFW,0
75969,angelina,31.445729,-94.887553,218691,80438,0,0.2,78.2,-1.3,18.42,0,0,0,mid,DFW,0
75972,san augustine,31.502076,-94.121587,171037,42693,0,-3.0,72.2,-5.86,-22.94,0,0,0,low,DFW,0
75973,shelby,31.711317,-93.942853,232542,49792,0,-12.6,81.7,-7.09,-6.01,0,0,0,mid,DFW,0
75974,shelby,31.958364,-94.239838,223683,43083,0,0.7,68.2,-2.22,6.51,0,0,0,mid,DFW,0
75975,shelby,31.890537,-94.418619,252072,51714,0,-12.8,70.3,-3.46,4.74,0,0,0,mid,DFW,0
75976,cherokee,31.519361,-94.950427,175969,66458,0,-2.0,69.9,-12.79,0,0,0,0,mid,DFW,0
75979,tyler,30.748559,-94.38912,144104,45599,0,-0.1,71.7,-0.19,9.36,0,0,0,low,DFW,0
75980,angelina,31.094487,-94.350197,167763,45441,0,-8.4,89.1,-6.24,5.16,0,0,0,low,DFW,0
76001,tarrant,32.631081,-97.155866,347710,105760,2064,0.4,78.3,-2.61,26.69,14.04,0,0,mid,DFW,0
76002,tarrant,32.621896,-97.093509,336044,103909,2294,-0.3,83.5,-3.11,25.67,12.21,0,0,mid,DFW,0
76005,tarrant,32.801114,-97.075615,544332,174352,1642,25.8,81.5,-1.41,27.87,27.63,0,0,high,DFW,0
76006,tarrant,32.787079,-97.102578,383915,55216,1165,-2.0,26.5,-1.91,30.1,27.46,0,0,mid,DFW,0
76008,parker,32.682398,-97.626643,530694,160778,2424,7.0,91.4,-2.67,24.97,18.24,0,0,high,DFW,0
76009,johnson,32.41621,-97.202071,312594,73696,0,6.3,76.9,-2.73,30.45,0,0,0,mid,DFW,0
76010,tarrant,32.722709,-97.080659,229614,43811,1234,-2.8,32.5,-2.77,25.82,15.51,0,0,mid,DFW,0
76011,tarrant,32.75203,-97.082615,254520,51910,1360,-1.0,19.9,-1.86,30.75,15.6,0,0,mid,DFW,0
76012,tarrant,32.75513,-97.139242,334208,84468,1477,1.0,64.6,-3.46,26.0,18.86,0,0,mid,DFW,0
76013,tarrant,32.719328,-97.155027,307397,67333,1448,1.1,50.5,-3.98,24.76,17.69,0,0,mid,DFW,0
76014,tarrant,32.692105,-97.086517,256350,63196,1645,0.6,45.2,-2.65,28.09,12.99,0,0,mid,DFW,0
76015,tarrant,32.691638,-97.135959,276850,70912,1614,6.1,46.2,-3.68,26.39,14.29,0,0,mid,DFW,0
76016,tarrant,32.689222,-97.18913,339255,108701,1591,0.4,83.6,-3.65,23.88,17.77,0,0,mid,DFW,0
76017,tarrant,32.662513,-97.164024,312164,88442,2029,1.4,65.0,-3.64,24.91,12.82,0,0,mid,DFW,0
76018,tarrant,32.662289,-97.090382,286071,84183,2042,-3.4,74.4,-3.71,25.99,11.67,0,0,mid,DFW,0
76020,tarrant,32.900196,-97.561179,327615,91000,1694,-0.2,79.0,-1.57,25.46,16.12,0,0,mid,DFW,0
76021,tarrant,32.852971,-97.130443,393614,84745,1421,1.7,52.2,-1.3,30.81,23.08,0,0,mid,DFW,0
76022,tarrant,32.830632,-97.145045,313178,72197,1478,-5.8,49.8,-2.34,28.23,17.66,0,0,mid,DFW,0
76023,wise,33.041952,-97.597065,363046,80927,0,-0.5,82.1,-2.52,24.04,0,0,0,mid,DFW,0
76028,johnson,32.532677,-97.306547,335395,100125,1823,3.1,76.4,-2.25,27.32,15.33,0,0,mid,DFW,0
76031,johnson,32.346162,-97.328078,271743,70672,1550,3.3,77.6,-4.02,24.48,14.61,0,0,mid,DFW,0
76033,johnson,32.291735,-97.516796,267623,69870,1271,2.1,61.6,-3.9,26.57,17.55,0,0,mid,DFW,0
76034,tarrant,32.891478,-97.149747,896487,203157,0,0.8,95.6,1.58,49.32,0,0,0,premium,DFW,0
76035,hood,32.565628,-97.646152,509759,99355,0,4.7,70.2,-8.54,7.74,0,0,0,high,DFW,0
76036,tarrant,32.570974,-97.421275,315229,94124,2119,12.0,75.5,-4.34,20.5,12.4,0,0,mid,DFW,0
76039,tarrant,32.860285,-97.086028,359043,83177,1657,-0.9,35.4,-2.16,29.64,18.06,0,0,mid,DFW,0
76040,tarrant,32.819908,-97.102794,353689,69683,1219,1.5,42.8,-2.47,29.37,24.18,0,0,mid,DFW,0
76043,somervell,32.198144,-97.76065,382250,75827,0,0.1,77.4,-0.2,35.09,0,0,0,mid,DFW,0
76044,johnson,32.425936,-97.539874,432563,103795,0,14.6,89.7,-0.8,34.16,0,0,0,high,DFW,0
76048,hood,32.408186,-97.801312,310846,66856,1603,-2.6,74.0,-0.54,23.32,16.16,0,0,mid,DFW,0
76049,hood,32.461631,-97.703434,404528,103239,1795,5.5,87.9,0.25,28.65,18.78,0,0,high,DFW,0
76050,johnson,32.266777,-97.155824,391916,92949,0,-2.9,83.6,-1.43,36.66,0,0,0,mid,DFW,0
76051,tarrant,32.942026,-97.07993,539550,111193,1774,0.4,51.6,-0.71,38.84,25.35,0,0,high,DFW,0
76052,tarrant,32.979053,-97.371308,393601,144812,2306,16.2,86.4,-3.22,19.36,14.22,0,0,mid,DFW,0
76053,tarrant,32.81645,-97.180683,297988,62402,1374,-0.1,53.3,-2.38,27.1,18.07,0,0,mid,DFW,0
76054,tarrant,32.857279,-97.178552,413748,108907,0,-0.4,84.0,0.34,33.3,0,0,0,high,DFW,0
76055,hill,32.159658,-97.148471,211242,77627,0,4.3,84.5,-2.02,31.61,0,0,0,mid,DFW,0
76058,johnson,32.471765,-97.426814,350953,66719,0,2.1,73.2,-2.31,30.0,0,0,0,mid,DFW,0
76059,johnson,32.393655,-97.330665,251053,50000,0,2.1,44.5,-5.07,24.19,0,0,0,mid,DFW,0
76060,tarrant,32.639649,-97.217476,381008,117993,1685,3.0,77.7,-1.8,26.34,18.84,0,0,mid,DFW,0
76063,tarrant,32.57074,-97.144837,434761,113177,1706,2.1,72.1,-2.06,27.26,21.24,0,0,high,DFW,0
76064,ellis,32.309287,-97.03736,369863,70326,0,43.6,62.7,1.53,32.19,0,0,0,mid,DFW,0
76065,ellis,32.468198,-96.990724,452832,123664,1995,5.2,80.8,-0.93,28.37,18.92,0,0,high,DFW,0
76066,parker,32.69621,-97.999217,425095,102931,0,14.1,85.6,2.21,32.88,0,0,0,high,DFW,0
76067,palo pinto,32.802422,-98.142547,199196,59670,1200,1.6,62.4,0.13,26.14,13.83,0,0,mid,DFW,0
76070,somervell,32.21662,-97.659129,488925,135092,0,24.8,100.0,0.56,39.06,0,0,0,high,DFW,0
76071,wise,33.011335,-97.474362,297791,102654,0,2.5,82.5,-4.7,19.04,0,0,0,mid,DFW,0
76073,wise,33.095616,-97.721202,442197,110224,0,4.6,86.9,-1.95,29.59,0,0,0,high,DFW,0
76078,wise,33.093014,-97.462605,363946,94379,1749,5.2,80.9,-3.3,26.07,17.34,0,0,mid,DFW,0
76082,parker,32.970044,-97.733748,383174,93553,0,3.6,85.6,-0.85,28.44,0,0,0,mid,DFW,0
76084,johnson,32.431715,-97.088354,385423,100174,2057,13.2,91.5,-2.61,20.03,15.61,0,0,mid,DFW,0
76085,parker,32.861116,-97.692165,456348,102014,0,-5.2,89.1,-0.62,29.9,0,0,0,high,DFW,0
76086,parker,32.752204,-97.78927,272699,61415,1457,4.2,53.6,-3.25,22.95,15.6,0,0,mid,DFW,0
76087,parker,32.66842,-97.791086,447037,108499,1659,4.8,87.6,-0.21,26.31,22.46,0,0,high,DFW,0
76088,parker,32.850915,-97.903248,459463,107431,1686,7.2,84.8,0.38,31.23,22.71,0,0,high,DFW,0
76092,tarrant,32.954493,-97.148867,1268557,250001,0,0.4,95.6,2.83,60.2,0,0,0,luxury,DFW,0
76093,johnson,32.210022,-97.405815,281770,56313,0,20.3,77.9,-3.44,26.16,0,0,0,mid,DFW,0
76102,tarrant,32.757779,-97.328872,274636,74293,1500,1.2,20.0,-4.94,17.88,15.26,0,0,mid,DFW,1
76103,tarrant,32.748947,-97.272638,215518,55183,1296,-3.0,58.9,-3.57,24.23,13.86,0,0,mid,DFW,0
76104,tarrant,32.728391,-97.317852,182807,56848,1452,9.4,38.3,-4.52,23.88,10.49,0,0,mid,DFW,1
76105,tarrant,32.723287,-97.270008,161894,46482,1499,-3.0,51.6,-11.59,16.11,9.0,0,0,low,DFW,0
76106,tarrant,32.816685,-97.359631,182704,53486,1389,-3.7,48.1,-3.29,28.88,10.96,0,0,mid,DFW,0
76107,tarrant,32.742058,-97.38173,361065,79473,1585,5.0,44.2,-1.99,23.34,18.98,0,0,mid,DFW,1
76108,tarrant,32.788061,-97.523226,284801,78471,1832,-0.4,71.1,-3.67,24.24,12.95,0,0,mid,DFW,0
76109,tarrant,32.70065,-97.386965,677291,104301,1686,1.3,52.0,5.31,47.62,33.48,0,0,high,DFW,0
76110,tarrant,32.707831,-97.338265,211602,68435,1934,-4.6,62.3,-4.37,15.79,9.12,0,0,mid,DFW,0
76111,tarrant,32.780469,-97.300587,211066,56944,1444,-2.5,56.7,-6.72,21.72,12.18,0,0,mid,DFW,0
76112,tarrant,32.747426,-97.217658,241550,56179,1225,0.6,49.5,-3.5,30.83,16.43,0,0,mid,DFW,0
76114,tarrant,32.774573,-97.407427,229905,61055,1567,-2.3,54.5,-2.31,26.4,12.23,0,0,mid,DFW,0
76115,tarrant,32.6785,-97.330511,180083,51823,0,-1.5,48.6,-4.84,29.46,0,0,0,mid,DFW,0
76116,tarrant,32.720723,-97.447033,292762,54738,1296,0.9,35.8,-1.79,26.02,18.82,0,0,mid,DFW,0
76117,tarrant,32.803436,-97.267376,225783,49041,1318,-1.9,50.3,-6.71,24.46,14.28,0,0,mid,DFW,0
76118,tarrant,32.793694,-97.194034,322409,90453,1504,3.9,70.4,-1.94,29.51,17.86,0,0,mid,DFW,0
76119,tarrant,32.691143,-97.261538,191625,46537,1429,3.2,54.5,-5.69,26.09,11.17,0,0,mid,DFW,0
76120,tarrant,32.766511,-97.180715,316703,74321,1224,1.0,50.7,-1.97,30.36,21.56,0,0,mid,DFW,0
76123,tarrant,32.623041,-97.403392,297914,98618,1868,4.4,76.6,-3.85,22.01,13.29,0,0,mid,DFW,0
76126,tarrant,32.64903,-97.514661,383590,107668,1941,1.7,82.3,-1.35,28.12,16.47,0,0,mid,DFW,0
76131,tarrant,32.881821,-97.345943,334267,104301,1856,5.2,74.0,-2.69,24.01,15.01,0,0,mid,DFW,0
76132,tarrant,32.668196,-97.41591,443684,67017,1175,-1.0,30.7,-0.5,31.08,31.47,0,0,high,DFW,0
76133,tarrant,32.652918,-97.379538,256206,71722,1870,-0.8,62.6,-4.23,25.66,11.42,0,0,mid,DFW,0
76134,tarrant,32.643558,-97.330104,246793,67970,1724,-0.0,60.7,-3.13,27.02,11.93,0,0,mid,DFW,0
76135,tarrant,32.836325,-97.469908,280766,70590,1624,1.4,62.5,-0.96,28.67,14.41,0,0,mid,DFW,0
76137,tarrant,32.859685,-97.291523,317292,86886,1541,0.7,58.6,-2.81,28.28,17.16,0,0,mid,DFW,0
76140,tarrant,32.619935,-97.278061,246362,73215,1855,-0.6,67.1,-3.42,24.28,11.07,0,0,mid,DFW,0
76148,tarrant,32.868421,-97.252132,268284,90614,2049,-2.0,83.2,-2.53,26.55,10.91,0,0,mid,DFW,0
76164,tarrant,32.780688,-97.353863,183869,51618,1523,-5.2,56.5,-4.59,31.41,10.06,0,0,mid,DFW,0
76177,tarrant,32.967443,-97.303508,371229,103990,1586,9.9,49.5,-3.16,22.81,19.51,0,0,mid,DFW,0
76179,tarrant,32.909919,-97.434281,319340,108428,1968,3.2,78.4,-3.47,20.97,13.52,0,0,mid,DFW,0
76180,tarrant,32.840721,-97.224241,332035,78688,1430,1.7,49.0,-1.93,26.84,19.35,0,0,mid,DFW,0
76182,tarrant,32.886498,-97.208097,406584,119722,1970,0.9,83.5,-0.82,32.47,17.2,0,0,high,DFW,0
76201,denton,33.220974,-97.146038,274577,37863,1428,5.2,17.9,-2.44,25.95,16.02,0,0,mid,DFW,0
76205,denton,33.192632,-97.129266,359695,65322,1313,-5.2,38.3,-4.35,27.78,22.83,0,0,mid,DFW,0
76207,denton,33.222016,-97.176122,353958,91026,1772,9.4,66.2,-4.77,22.15,16.65,0,0,mid,DFW,0
76208,denton,33.208706,-97.05541,405157,90833,1499,-0.7,68.2,-3.92,24.88,22.52,0,0,high,DFW,0
76209,denton,33.2315,-97.109986,288803,66883,1391,1.2,44.0,-5.0,24.57,17.3,0,0,mid,DFW,0
76210,denton,33.149467,-97.096016,389681,108438,1720,4.0,73.6,-4.47,28.6,18.88,0,0,mid,DFW,0
76225,wise,33.374041,-97.667809,352075,71625,0,7.0,80.6,-1.43,30.24,0,0,0,mid,DFW,0
76226,denton,33.105493,-97.17752,571936,170530,2838,8.3,93.8,-3.31,29.44,16.79,0,0,high,DFW,0
76227,denton,33.273393,-96.990395,361687,107065,1746,12.8,77.1,-7.36,20.94,17.26,0,0,mid,DFW,0
76228,clay,33.61791,-98.062664,239721,71250,0,4.9,82.0,-1.33,3.98,0,0,0,mid,DFW,0
76230,montague,33.52374,-97.931932,235558,64467,1400,1.5,76.9,-2.94,27.36,14.02,0,0,mid,DFW,0
76233,grayson,33.542725,-96.894849,379204,65701,0,10.7,71.8,-1.97,34.22,0,0,0,mid,DFW,0
76234,wise,33.276319,-97.514178,418684,88083,1358,4.0,80.6,-1.07,28.32,25.69,0,0,high,DFW,0
76239,montague,33.512179,-97.576642,453423,65000,0,3.8,73.3,-6.05,37.26,0,0,0,high,DFW,0
76240,cooke,33.661602,-97.176369,271857,67056,1375,0.1,67.8,-2.59,30.18,16.48,0,0,mid,DFW,0
76244,tarrant,32.928325,-97.276934,381056,119542,1882,-0.0,70.1,-2.78,27.3,16.87,0,0,mid,DFW,0
76245,grayson,33.823803,-96.863133,211598,75391,0,-3.7,91.0,-4.87,13.49,0,0,0,mid,DFW,0
76247,denton,33.094299,-97.328642,405574,123173,2062,8.8,83.3,-4.61,25.55,16.39,0,0,high,DFW,0
76248,tarrant,32.929111,-97.226206,583539,169391,1859,0.6,80.2,-0.11,36.86,26.16,0,0,high,DFW,0
76249,denton,33.278823,-97.30231,344031,111263,0,5.2,82.8,-4.13,25.02,0,0,0,mid,DFW,0
